OrderNumber,Sales Channel,OrderDate,DeliveryDate,DeliveryTime,_SalesTeamID,_CustomerID,_StoreID,_ProductID,Order Quantity,Unit Price,Unit Cost,Revenue,Gross Margin
SO - 000331,Online,2018-06-28,2018-07-22,24,15,11,60,12,5,3892.[phone],2724.89,19463.5,5839.[phone]
SO - 000332,Online,2018-06-28,2018-07-26,28,17,19,297,9,2,207.[phone],120.[phone],415.[phone],174.[phone]
SO - 000333,In-Store,2018-06-28,2018-07-18,20,3,20,75,23,7,1185.9,948.[phone],8301.[phone],1660.[phone]
SO - 000334,In-Store,2018-06-28,2018-07-17,19,10,15,352,18,2,2586.[phone],1629.[phone],5172.[phone],1913.788
SO - 000335,In-Store,2018-06-28,2018-07-13,15,8,26,25,30,4,2579.5,1960.42,10318.0,2476.[phone]
SO - 000336,Online,2018-06-28,2018-07-27,29,16,7,23,36,8,6378.[phone],2806.496,31463.2,10571.54475
SO - 000337,Distributor,2018-06-28,2018-07-11,13,24,26,292,31,7,3008.3,2226.[phone],21058.[phone],5475.106
SO - 000338,In-Store,2018-06-28,2018-08-01,34,11,49,140,20,3,1755.4,930.[phone],5266.[phone],2475.[phone]
SO - 000339,Online,2018-06-28,2018-07-10,12,13,28,171,14,8,1139.0,740.35,9112.0,3189.2
SO - 000340,In-Store,2018-06-28,2018-07-17,19,11,46,44,38,5,6157.3,3948.[phone],30786.5,8004.[phone]
SO - 000341,Online,2018-06-28,2018-08-03,36,18,33,43,40,7,2231.1,1093.239,15617.[phone],7965.[phone]
SO - 000342,In-Store,2018-06-28,2018-07-18,20,11,23,64,8,7,2479.0,1859.25,17353.0,4338.25
SO - 000343,Distributor,2018-06-29,2018-07-15,16,21,35,18,10,4,6391.8,3948.[phone],25567.2,6391.[phone]
SO - 000344,Wholesale,2018-06-29,2018-07-20,21,27,4,263,39,2,1139.0,660.62,2278.0,956.76
SO - 000345,Online,2018-06-29,2018-07-08,9,20,38,196,36,3,2586.[phone],1681.[phone],7758.6,2715.51
SO - 000346,In-Store,2018-06-29,2018-07-08,9,1,36,206,35,4,3899.4,1871.712,15597.6,8110.752
SO - 000347,In-Store,2018-06-29,2018-07-29,30,8,25,80,43,8,951.4,599.382,7611.2,2816.[phone]
SO - 000348,In-Store,2018-06-30,2018-07-24,24,4,8,172,38,1,5607.[phone],3476.898,5607.[phone],2131.[phone]
SO - 000349,In-Store,2018-06-30,2018-07-11,11,6,12,274,37,2,1165.8,827.718,2331.6,676.164
SO - 000350,Online,2018-06-30,2018-08-06,37,16,17,277,44,2,1949.7,1520.766,3899.4,857.[phone]
SO - 000351,Distributor,2018-06-30,2018-07-16,16,21,40,147,34,8,3685.0,2690.[phone],29480.0,7959.[phone]
SO - 000352,Distributor,2018-06-30,2018-07-26,26,20,3,332,17,2,2633.1,1816.[phone],5266.2,1632.[phone]
SO - 000353,Online,2018-06-30,2018-07-13,13,19,26,274,23,1,1072.0,460.96,1072.0,611.04
SO - 000354,In-Store,2018-06-30,2018-07-05,5,1,38,33,8,1,3537.6,1910.304,3537.6,1627.[phone]
SO - 000355,In-Store,2018-06-30,2018-07-24,24,9,41,233,13,8,1092.[phone],622.[phone],8736.[phone],3756.[phone]
SO - 000356,In-Store,2018-06-30,2018-07-22,22,12,17,262,5,4,1748.7,1136.655,6994.8,2448.[phone]
SO - 000357,Online,2018-06-30,2018-07-29,29,18,49,6,9,8,891.1,739.[phone],7128.8,1211.[phone]
SO - 000358,In-Store,2018-06-30,2018-07-28,28,2,41,159,23,5,3082.0,1510.18,15410.0,7859.[phone]
SO - 000359,In-Store,2018-06-30,2018-07-21,21,9,34,148,15,5,1125.[phone],776.664,5628.[phone],1744.[phone]
SO - 000360,In-Store,2018-06-30,2018-07-18,18,7,46,102,22,6,1252.9,651.508,7517.[phone],3608.[phone]
SO - 000361,Wholesale,2018-07-01,2018-07-09,8,28,44,362,45,1,837.5,527.625,837.5,309.875
SO - 000362,Wholesale,2018-07-01,2018-08-08,38,25,21,295,40,1,1031.8,773.[phone],1031.8,257.[phone]
SO - 000363,Online,2018-07-01,2018-07-09,8,14,7,256,28,4,2385.[phone],1454.[phone],9540.[phone],3720.[phone]
SO - 000364,In-Store,2018-07-01,2018-07-18,17,1,48,154,30,2,1802.3,1153.472,3604.6,1297.656
SO - 000365,Wholesale,2018-07-01,2018-07-22,21,26,40,270,27,5,1018.4,753.616,5092.0,1323.92
SO - 000366,Online,2018-07-01,2018-07-12,11,13,35,102,40,7,3946.3,1815.[phone],27624.[phone],10571.54475
SO - 000367,In-Store,2018-07-01,2018-07-21,20,9,21,131,15,7,3953.0,2095.09,27671.0,10571.54475
SO - 000368,In-Store,2018-07-02,2018-07-22,20,11,1,160,33,6,5098.7,3416.129,30592.[phone],10095.426
SO - 000369,Online,2018-07-02,2018-07-15,13,15,9,347,5,8,3758.[phone],1954.[phone],30069.[phone],10571.54475
SO - 000370,Distributor,2018-07-02,2018-07-11,9,24,9,45,18,7,911.2,610.504,6378.[phone],2104.[phone]
SO - 000371,Distributor,2018-07-02,2018-07-06,4,21,26,238,22,3,904.5,379.89,2713.5,1573.83
SO - 000372,Online,2018-07-02,2018-07-18,16,18,21,128,5,3,911.2,410.04,2733.[phone],1503.[phone]
SO - 000373,Online,2018-07-02,2018-07-11,9,19,6,39,21,5,227.8,134.402,1139.0,466.99
SO - 000374,In-Store,2018-07-02,2018-07-27,25,3,14,69,40,4,254.6,117.116,1018.4,549.[phone]
SO - 000375,Wholesale,2018-07-02,2018-07-21,19,27,33,29,35,3,683.4,444.21,2050.2,717.[phone]
SO - 000376,In-Store,2018-07-03,2018-07-20,17,4,43,159,20,7,3919.5,2234.115,27436.5,10571.54475
SO - 000377,Wholesale,2018-07-03,2018-07-25,22,26,25,353,12,8,1092.[phone],786.[phone],8736.[phone],2446.304
SO - 000378,In-Store,2018-07-04,2018-08-03,30,4,10,199,20,4,924.6,536.268,3698.4,1553.328
SO - 000379,Online,2018-07-04,2018-08-06,33,17,45,182,22,8,1018.4,794.352,8147.2,1792.384
SO - 000380,In-Store,2018-07-04,2018-07-28,24,1,19,358,13,7,1788.9,1305.897,12522.[phone],3381.[phone]
SO - 000381,Distributor,2018-07-04,2018-08-08,35,23,17,80,47,2,944.7,538.[phone],1889.4,812.[phone]
SO - 000382,Wholesale,2018-07-04,2018-07-31,27,25,39,140,29,3,3959.[phone],2573.[phone],11879.1,4157.[phone]
SO - 000383,In-Store,2018-07-04,2018-07-25,21,6,11,146,41,5,167.5,89.311,837.5,485.75
SO - 000384,Wholesale,2018-07-04,2018-07-23,19,25,23,104,22,2,3872.6,1975.026,7745.2,3795.[phone]
SO - 000385,In-Store,2018-07-04,2018-07-23,19,12,12,185,23,8,6539.2,3858.[phone],31463.2,10571.54475
SO - 000386,Distributor,2018-07-04,2018-07-24,20,23,44,51,6,1,1025.[phone],779.[phone],1025.[phone],246.024
SO - 000387,Distributor,2018-07-04,2018-07-16,12,21,31,190,29,3,938.0,572.18,2814.0,1097.46
SO - 000388,Wholesale,2018-07-04,2018-07-16,12,26,19,355,27,3,1045.2,804.[phone],3135.[phone],721.[phone]
SO - 000389,Wholesale,2018-07-04,2018-07-25,21,28,20,205,19,8,167.5,112.[phone],1340.0,442.[phone]
SO - 000390,Online,2018-07-04,2018-07-31,27,15,44,334,45,5,1721.9,1377.[phone],8609.5,1721.[phone]
SO - 000391,Online,2018-07-05,2018-07-19,14,13,30,242,28,3,676.7,466.923,2030.[phone],629.[phone]
SO - 000392,In-Store,2018-07-05,2018-07-18,13,4,47,162,24,2,167.5,89.311,335.0,170.85
SO - 000393,In-Store,2018-07-05,2018-07-17,12,4,26,255,12,5,1118.9,895.[phone],5594.5,1118.[phone]
SO - 000394,Wholesale,2018-07-05,2018-08-09,35,26,17,24,32,3,1139.0,933.[phone],3417.0,615.[phone]
SO - 000395,In-Store,2018-07-05,2018-07-26,21,8,44,278,41,4,1748.7,751.941,6994.8,3987.036
SO - 000396,In-Store,2018-07-05,2018-07-25,20,5,13,258,27,8,1728.[phone],1140.[phone],13828.[phone],4701.[phone]
SO - 000397,Wholesale,2018-07-05,2018-07-26,21,27,13,183,23,8,1112.2,500.49,8897.6,4893.68
SO - 000398,In-Store,2018-07-05,2018-07-18,13,3,9,58,1,6,2385.[phone],1454.[phone],14311.2,5581.[phone]
SO - 000399,Wholesale,2018-07-05,2018-07-17,12,26,18,83,3,8,221.1,172.458,1768.8,389.[phone]
SO - 000400,Distributor,2018-07-06,2018-08-12,37,23,1,120,29,7,5708.[phone],2682.[phone],31463.2,10571.54475
SO - 000401,Online,2018-07-06,2018-08-03,28,18,38,288,40,1,1038.5,830.[phone],1038.5,207.[phone]
SO - 000402,In-Store,2018-07-06,2018-07-19,13,5,43,19,35,4,3993.[phone],3234.[phone],15972.[phone],3034.[phone]
SO - 000403,Online,2018-07-06,2018-08-04,29,16,14,191,33,8,1085.4,792.[phone],8683.2,2344.464
SO - 000404,Online,2018-07-06,2018-07-22,16,12,36,278,23,7,3886.0,2020.72,27202.0,10571.54475
SO - 000405,In-Store,2018-07-06,2018-07-25,19,6,21,294,4,3,3986.5,2670.[phone],11959.5,3946.[phone]
SO - 000406,Online,2018-07-06,2018-07-30,24,18,41,120,32,3,1206.0,988.92,3618.0,651.[phone]
SO - 000407,Wholesale,2018-07-07,2018-07-16,9,28,38,357,7,1,1842.5,1050.225,1842.5,792.[phone]
SO - 000408,Wholesale,2018-07-07,2018-07-27,20,27,22,296,35,3,5051.8,2930.044,15155.[phone],6365.[phone]
SO - 000409,Online,2018-07-07,2018-07-27,20,14,4,248,39,1,1165.8,466.32,1165.8,699.48
SO - 000410,Online,2018-07-07,2018-07-26,19,15,21,333,2,8,3966.4,2340.176,31463.2,10571.54475
SO - 000411,Online,2018-07-07,2018-08-03,27,13,17,322,22,3,1802.3,1495.[phone],5406.9,919.[phone]
SO - 000412,Online,2018-07-08,2018-07-31,23,19,36,153,31,5,1105.5,851.235,5527.5,1271.[phone]
SO - 000413,Online,2018-07-08,2018-07-28,20,12,16,46,32,7,1889.4,1398.156,13225.[phone],3438.[phone]
SO - 000414,Online,2018-07-08,2018-08-01,24,15,40,351,4,7,1018.4,661.96,7128.8,2495.08
SO - 000415,In-Store,2018-07-08,2018-07-22,14,3,8,293,40,5,3865.9,2822.107,19329.5,5218.965
SO - 000416,Wholesale,2018-07-08,2018-07-15,7,28,30,256,13,7,998.[phone],449.235,6988.1,3843.[phone]
SO - 000417,Online,2018-07-08,2018-08-05,28,18,48,148,31,2,254.6,127.3,509.2,254.6
SO - 000418,Online,2018-07-08,2018-08-05,28,13,13,6,38,5,703.5,316.575,3517.5,1934.625
SO - 000419,Distributor,2018-07-08,2018-08-13,36,23,47,62,1,6,1092.[phone],546.[phone],6552.6,3276.3
SO - 000420,Online,2018-07-08,2018-08-04,27,16,6,61,3,4,1038.5,560.[phone],4154.0,1910.[phone]
SO - 000421,In-Store,2018-07-08,2018-08-05,28,3,50,188,37,4,2398.6,1894.894,9594.4,2014.[phone]
SO - 000422,Wholesale,2018-07-09,2018-07-14,5,28,32,150,7,4,897.[phone],368.098,3591.[phone],2118.808
SO - 000423,Distributor,2018-07-09,2018-08-06,28,25,30,39,46,7,5212.6,3179.686,31463.2,10571.54475
SO - 000424,Online,2018-07-09,2018-07-20,11,15,46,102,22,3,254.6,206.226,763.8,145.[phone]
SO - 000425,In-Store,2018-07-09,2018-08-04,26,3,29,236,3,4,3926.[phone],2120.148,15704.[phone],7224.[phone]
SO - 000426,Online,2018-07-09,2018-08-05,27,17,13,312,12,8,1165.8,582.9,9326.4,4663.2
SO - 000427,In-Store,2018-07-09,2018-08-07,29,7,44,183,6,1,3859.[phone],2354.112,3859.[phone],1505.[phone]
SO - 000428,In-Store,2018-07-09,2018-07-31,22,3,4,69,41,6,167.5,100.5,1005.0,402.0
SO - 000429,Distributor,2018-07-09,2018-07-17,8,21,22,330,24,8,1681.7,891.301,13453.6,6323.192
SO - 000430,Distributor,2018-07-09,2018-08-07,29,22,38,137,3,8,924.6,665.712,7396.8,2071.[phone]
SO - 000431,Distributor,2018-07-09,2018-08-02,24,23,13,119,21,6,3966.4,3371.44,23798.4,3569.[phone]
SO - 000432,Online,2018-07-09,2018-08-01,23,15,19,283,43,7,938.0,450.24,6566.0,3414.[phone]
SO - 000433,In-Store,2018-07-10,2018-08-02,23,7,20,81,30,6,1983.2,1090.[phone],11899.2,5354.[phone]
SO - 000434,In-Store,2018-07-10,2018-07-31,21,10,27,165,7,7,2586.[phone],2094.[phone],18103.4,3439.[phone]
SO - 000435,In-Store,2018-07-11,2018-08-02,22,7,14,87,2,3,3061.9,2051.473,9185.7,3031.[phone]
SO - 000436,Wholesale,2018-07-11,2018-07-31,20,28,30,323,39,1,1051.9,452.317,1051.9,599.[phone]
SO - 000437,Distributor,2018-07-11,2018-07-22,11,21,11,225,2,8,261.3,104.[phone],2090.4,1254.24
SO - 000438,In-Store,2018-07-11,2018-08-01,21,11,4,138,37,6,6143.[phone],3071.[phone],31463.2,10571.54475
SO - 000439,Distributor,2018-07-11,2018-08-03,23,20,45,143,43,7,2472.3,1928.[phone],17306.[phone],3807.[phone]
SO - 000440,In-Store,2018-07-11,2018-07-27,16,2,6,316,9,3,3892.[phone],3075.233,11678.1,2452.401
SO - 000441,In-Store,2018-07-11,2018-08-11,31,11,33,216,14,1,964.[phone],492.[phone],964.[phone],472.752
SO - 000442,In-Store,2018-07-11,2018-08-05,25,2,46,342,12,8,3832.4,3104.244,30659.2,5825.248
SO - 000443,In-Store,2018-07-11,2018-08-02,22,2,12,190,45,7,964.[phone],781.488,6753.6,1283.[phone]
SO - 000444,In-Store,2018-07-11,2018-07-29,18,6,48,122,40,1,1118.9,794.419,1118.9,324.[phone]
SO - 000445,Online,2018-07-11,2018-08-06,26,16,43,319,6,8,180.9,89.311,1447.2,853.[phone]
SO - 000446,Distributor,2018-07-11,2018-08-08,28,22,23,96,24,7,844.2,346.122,5909.[phone],3486.[phone]
SO - 000447,In-Store,2018-07-11,2018-08-06,26,7,25,96,11,7,3490.[phone],1780.257,24434.9,10571.54475
SO - 000448,Online,2018-07-12,2018-08-11,30,20,39,66,9,5,1112.2,778.54,5561.0,1668.[phone]
SO - 000449,In-Store,2018-07-12,2018-08-15,34,11,42,128,37,1,1072.0,568.[phone],1072.0,503.[phone]
SO - 000450,Distributor,2018-07-12,2018-08-04,23,24,20,1,41,3,1078.7,906.[phone],3236.[phone],517.[phone]
SO - 000451,Wholesale,2018-07-12,2018-08-01,20,26,10,273,25,7,5433.7,3857.[phone],31463.2,10571.54475
SO - 000452,Online,2018-07-12,2018-07-18,6,16,17,309,24,8,3906.1,3163.[phone],31248.8,5937.[phone]
SO - 000453,Online,2018-07-12,2018-07-25,13,13,21,103,30,4,2458.9,2090.065,9835.6,1475.[phone]
SO - 000454,Distributor,2018-07-12,2018-08-01,20,24,8,258,10,3,1112.2,856.394,3336.[phone],767.[phone]
SO - 000455,In-Store,2018-07-12,2018-07-17,5,10,31,149,47,4,1065.3,745.[phone],4261.2,1278.[phone]
SO - 000456,In-Store,2018-07-12,2018-07-30,18,1,5,298,35,6,1862.[phone],1359.698,11175.6,3017.[phone]
SO - 000457,Wholesale,2018-07-12,2018-08-04,23,27,11,273,7,7,1822.4,1184.[phone],12756.[phone],4464.[phone]
SO - 000458,Wholesale,2018-07-12,2018-07-29,17,26,35,161,12,7,1065.3,575.[phone],7457.[phone],3430.[phone]
SO - 000459,Online,2018-07-12,2018-07-31,19,17,26,29,16,3,5875.[phone],3948.[phone],17627.7,4759.[phone]
SO - 000460,In-Store,2018-07-12,2018-08-06,25,1,10,151,22,3,1728.[phone],708.726,5185.8,3059.[phone]
SO - 000461,Distributor,2018-07-13,2018-07-25,12,24,50,125,45,4,3832.4,2452.[phone],15329.6,5518.[phone]
SO - 000462,Distributor,2018-07-13,2018-08-17,35,22,24,261,7,1,1025.[phone],861.[phone],1025.[phone],164.[phone]
SO - 000463,Distributor,2018-07-13,2018-08-12,30,24,1,115,45,4,1815.7,944.[phone],7262.8,3486.144
SO - 000464,In-Store,2018-07-13,2018-07-25,12,4,22,294,1,2,3839.1,1689.204,7678.2,4299.[phone]
SO - 000465,In-Store,2018-07-13,2018-07-23,10,10,15,56,14,1,2425.4,1430.[phone],2425.4,994.[phone]
SO - 000466,In-Store,2018-07-13,2018-07-22,9,6,38,218,13,6,3865.9,1971.[phone],23195.4,10571.54475
SO - 000467,In-Store,2018-07-13,2018-08-07,25,2,45,351,23,2,2653.[phone],1857.24,5306.[phone],1591.[phone]
SO - 000468,Online,2018-07-13,2018-08-03,21,13,42,90,3,2,991.6,594.96,1983.2,793.28
SO - 000469,Distributor,2018-07-13,2018-07-25,12,23,9,345,28,5,2512.5,2060.25,12562.5,2261.25
SO - 000470,Distributor,2018-07-14,2018-08-17,34,20,6,42,16,6,2613.0,1332.63,15678.0,7682.[phone]
SO - 000471,Distributor,2018-07-14,2018-08-11,28,25,1,362,27,5,5721.8,3375.862,28609.0,10571.54475
SO - 000472,In-Store,2018-07-14,2018-07-24,10,4,8,233,7,2,1768.8,831.[phone],3537.6,1874.928
SO - 000473,Online,2018-07-14,2018-08-04,21,20,19,220,21,5,2606.3,1251.[phone],13031.5,6776.[phone]
SO - 000474,Online,2018-07-14,2018-07-28,14,18,10,332,34,8,2452.[phone],1569.[phone],19617.[phone],7062.[phone]
SO - 000475,Distributor,2018-07-14,2018-07-23,9,21,49,211,44,1,964.[phone],694.[phone],964.[phone],270.144
SO - 000476,Distributor,2018-07-15,2018-08-10,26,24,44,90,38,5,1125.[phone],562.[phone],5628.[phone],2814.[phone]
SO - 000477,Distributor,2018-07-15,2018-08-09,25,21,30,316,30,5,857.6,548.864,4288.0,1543.[phone]
SO - 000478,In-Store,2018-07-15,2018-07-20,5,5,37,28,2,7,3906.1,1796.806,27342.7,10571.54475
SO - 000479,In-Store,2018-07-15,2018-07-23,8,10,8,162,25,5,1078.7,506.989,5393.5,2858.[phone]
SO - 000480,Online,2018-07-15,2018-08-13,29,18,13,279,29,1,2432.1,1264.692,2432.1,1167.408
SO - 000481,Online,2018-07-15,2018-08-12,28,18,2,91,30,8,958.1,536.[phone],7664.8,3372.[phone]
SO - 000482,Wholesale,2018-07-16,2018-08-07,22,25,42,139,45,8,864.[phone],726.[phone],6914.[phone],1106.304
SO - 000483,In-Store,2018-07-16,2018-08-05,20,7,40,146,8,2,864.[phone],700.[phone],1728.[phone],328.[phone]
SO - 000484,In-Store,2018-07-16,2018-08-05,20,1,40,194,36,6,891.1,579.215,5346.6,1871.[phone]
SO - 000485,Online,2018-07-16,2018-08-15,30,18,17,100,10,5,3979.8,2069.496,19899.0,9551.52
SO - 000486,Online,2018-07-16,2018-07-25,9,15,23,214,14,5,837.5,469.[phone],4187.5,1842.[phone]
SO - 000487,Online,2018-07-16,2018-08-12,27,18,28,77,10,2,2318.[phone],1738.65,4636.[phone],1159.[phone]
SO - 000488,In-Store,2018-07-16,2018-08-17,32,9,41,29,35,6,1822.4,801.856,10934.[phone],6123.[phone]
SO - 000489,Distributor,2018-07-16,2018-08-21,36,21,29,329,13,4,1165.8,664.506,4663.2,2005.176
SO - 000490,Distributor,2018-07-16,2018-07-26,10,22,11,41,16,7,234.5,187.[phone],1641.5,328.[phone]
SO - 000491,Online,2018-07-17,2018-07-22,5,19,11,240,28,5,2452.[phone],1912.[phone],12261.[phone],2697.42
SO - 000492,In-Store,2018-07-17,2018-07-29,12,4,19,331,11,8,261.3,133.263,2090.4,1024.296
SO - 000493,Distributor,2018-07-17,2018-08-20,34,21,29,85,4,4,1031.8,453.[phone],4127.2,2311.232
SO - 000494,Online,2018-07-17,2018-08-01,15,17,18,349,20,3,3082.0,1849.[phone],9246.0,3698.[phone]
SO - 000495,Distributor,2018-07-17,2018-08-16,30,22,27,311,8,3,6405.2,3138.548,19215.6,9799.[phone]
SO - 000496,In-Store,2018-07-17,2018-08-22,36,9,22,162,16,6,1822.4,947.648,10934.[phone],5248.[phone]
SO - 000497,Wholesale,2018-07-17,2018-08-11,25,28,29,181,27,8,1279.7,1062.151,10237.6,1740.[phone]
SO - 000498,Online,2018-07-17,2018-07-30,13,19,3,283,36,1,3932.9,2635.043,3932.9,1297.857
SO - 000499,In-Store,2018-07-17,2018-08-21,35,7,28,307,4,3,201.0,89.311,603.0,361.[phone]
SO - 000500,Wholesale,2018-07-17,2018-08-17,31,27,11,141,4,1,3946.3,2131.[phone],3946.3,1815.[phone]
SO - 000501,Wholesale,2018-07-18,2018-08-02,15,28,49,72,2,7,1909.5,1317.[phone],13366.5,4143.[phone]
SO - 000502,In-Store,2018-07-18,2018-08-11,24,2,47,120,23,7,2412.0,1109.52,16884.0,9117.36
SO - 000503,In-Store,2018-07-18,2018-08-11,24,7,50,152,32,6,964.[phone],675.36,5788.8,1736.[phone]
SO - 000504,Distributor,2018-07-18,2018-08-16,29,22,42,57,3,5,1996.[phone],1457.518,9983.0,2695.41
SO - 000505,Online,2018-07-18,2018-08-05,18,12,21,228,1,7,1045.2,700.[phone],7316.[phone],2414.[phone]
SO - 000506,In-Store,2018-07-18,2018-08-21,34,6,41,37,4,1,3879.3,3219.819,3879.3,659.[phone]
SO - 000507,Distributor,2018-07-18,2018-08-06,19,22,50,76,21,6,5976.[phone],3466.312,31463.2,10571.54475
SO - 000508,Online,2018-07-18,2018-08-17,30,19,13,255,18,1,2257.9,1264.[phone],2257.9,993.[phone]
SO - 000509,Online,2018-07-19,2018-08-18,30,15,9,186,22,4,241.[phone],154.[phone],964.[phone],347.328
SO - 000510,In-Store,2018-07-19,2018-08-08,20,1,35,68,40,8,1983.2,793.[phone],15865.6,9519.36
SO - 000511,In-Store,2018-07-19,2018-08-11,23,8,1,364,13,1,3919.5,3331.575,3919.5,587.[phone]
SO - 000512,Online,2018-07-19,2018-08-04,16,13,17,174,44,7,241.[phone],135.[phone],1688.4,742.[phone]
SO - 000513,Online,2018-07-19,2018-08-22,34,13,35,2,1,4,3946.3,2012.613,15785.2,7734.[phone]
SO - 000514,Online,2018-07-19,2018-08-12,24,15,6,157,35,3,3966.4,3054.128,11899.2,2736.[phone]
SO - 000515,In-Store,2018-07-19,2018-08-03,15,3,6,106,46,5,1829.[phone],1463.[phone],9145.5,1829.[phone]
SO - 000516,In-Store,2018-07-19,2018-08-10,22,4,15,277,37,6,2733.6,1230.12,16401.6,9020.88
SO - 000517,In-Store,2018-07-19,2018-07-31,12,5,20,328,39,8,844.2,717.57,6753.6,1013.04
SO - 000518,In-Store,2018-07-20,2018-08-18,29,12,28,302,27,4,6231.0,3948.[phone],24924.0,5234.[phone]
SO - 000519,Online,2018-07-20,2018-08-20,31,15,16,65,5,3,1159.[phone],614.[phone],3477.3,1634.331
SO - 000520,In-Store,2018-07-20,2018-08-08,19,1,15,40,42,1,3966.4,2379.84,3966.4,1586.56
SO - 000521,Online,2018-07-20,2018-08-22,33,13,41,4,12,4,1105.5,740.[phone],4422.0,1459.[phone]
SO - 000522,In-Store,2018-07-20,2018-07-30,10,1,16,56,8,5,1125.[phone],731.[phone],5628.[phone],1969.[phone]
SO - 000523,Distributor,2018-07-20,2018-07-31,11,20,19,139,42,5,897.[phone],709.[phone],4489.0,942.[phone]
SO - 000524,Online,2018-07-20,2018-08-09,20,14,21,70,5,5,207.[phone],89.311,1038.5,623.[phone]
SO - 000525,In-Store,2018-07-20,2018-08-17,28,1,43,360,8,5,3959.[phone],2138.[phone],19798.5,9107.[phone]
SO - 000526,Online,2018-07-21,2018-08-04,14,17,21,321,2,7,1755.4,912.[phone],12287.[phone],5898.144
SO - 000527,In-Store,2018-07-21,2018-08-12,22,10,37,214,27,3,3001.6,1650.88,9004.8,4052.[phone]
SO - 000528,Online,2018-07-21,2018-08-08,18,20,33,268,13,6,1031.8,464.31,6190.[phone],3404.[phone]
SO - 000529,In-Store,2018-07-21,2018-08-18,28,7,21,54,12,4,3966.4,2776.48,15865.6,4759.68
SO - 000530,Online,2018-07-21,2018-08-07,17,19,48,95,12,5,1681.7,1126.739,8408.5,2774.[phone]
SO - 000531,In-Store,2018-07-21,2018-08-18,28,4,33,11,41,1,1172.5,809.025,1172.5,363.475
SO - 000532,Online,2018-07-21,2018-08-19,29,19,26,304,38,7,716.9,473.154,5018.3,1706.[phone]
SO - 000533,Distributor,2018-07-21,2018-07-26,5,22,12,288,30,7,6465.5,3879.[phone],31463.2,10571.54475
SO - 000534,Distributor,2018-07-21,2018-08-12,22,24,30,291,20,1,241.[phone],101.304,247.9,139.[phone]
SO - 000535,Online,2018-07-21,2018-07-31,10,17,38,123,36,1,1929.[phone],849.[phone],1929.[phone],1080.576
SO - 000536,Distributor,2018-07-21,2018-08-08,18,20,23,166,14,8,3953.0,3280.99,31463.2,5376.[phone]
SO - 000537,Online,2018-07-22,2018-08-17,26,18,46,204,40,2,2492.4,1320.[phone],4984.8,2342.[phone]
SO - 000538,Online,2018-07-22,2018-08-15,24,18,15,295,1,7,241.[phone],185.[phone],1688.4,388.[phone]
SO - 000539,In-Store,2018-07-22,2018-08-12,21,12,34,207,26,5,951.4,380.56,4757.0,2854.2
SO - 000540,Distributor,2018-07-22,2018-07-30,8,25,45,75,24,4,6217.6,3948.[phone],24870.4,3730.[phone]
SO - 000541,In-Store,2018-07-22,2018-08-16,25,12,15,77,42,6,2351.[phone],1246.[phone],14110.2,6631.[phone]
SO - 000542,Distributor,2018-07-22,2018-08-05,14,22,19,134,3,6,1132.3,871.871,6793.[phone],1562.[phone]
SO - 000543,Distributor,2018-07-22,2018-08-12,21,21,1,211,47,3,1145.7,607.221,3437.[phone],1615.[phone]
SO - 000544,Distributor,2018-07-22,2018-08-13,22,24,15,127,27,3,3725.[phone],2048.86,11175.6,5029.02
SO - 000545,Distributor,2018-07-22,2018-08-05,14,24,50,194,33,7,944.7,689.631,6612.[phone],1785.[phone]
SO - 000546,Online,2018-07-22,2018-08-22,31,18,39,157,42,3,1219.4,560.[phone],3658.[phone],1975.[phone]
SO - 000547,Distributor,2018-07-22,2018-08-20,29,23,30,211,47,4,1051.9,736.33,4207.6,1262.[phone]
SO - 000548,In-Store,2018-07-22,2018-08-02,11,1,31,19,20,2,207.[phone],135.[phone],415.[phone],145.39
SO - 000549,Online,2018-07-22,2018-08-22,31,17,14,201,35,4,1862.[phone],1098.934,7450.[phone],3054.[phone]
SO - 000550,Wholesale,2018-07-22,2018-08-15,24,26,26,76,8,3,1889.4,1152.534,5668.[phone],2210.[phone]
SO - 000551,Distributor,2018-07-22,2018-08-18,27,22,40,354,12,8,2653.[phone],2016.[phone],21225.[phone],5094.144
SO - 000552,Distributor,2018-07-22,2018-08-06,15,24,43,343,27,2,3953.0,1818.38,7906.0,4269.24
SO - 000553,In-Store,2018-07-22,2018-08-14,23,4,5,365,41,3,227.8,191.352,683.[phone],109.[phone]
SO - 000554,Online,2018-07-23,2018-08-08,16,17,28,309,17,1,3879.3,1551.[phone],3879.3,2327.58
SO - 000555,In-Store,2018-07-23,2018-08-22,30,1,21,151,13,1,1045.2,804.[phone],1045.2,240.[phone]
SO - 000556,In-Store,2018-07-23,2018-08-24,32,9,4,296,46,2,5071.[phone],2535.[phone],10143.[phone],5071.[phone]
SO - 000557,In-Store,2018-07-23,2018-07-28,5,5,23,364,25,1,241.[phone],144.72,247.9,96.[phone]
SO - 000558,In-Store,2018-07-23,2018-08-07,15,6,35,95,8,8,2298.1,1539.727,18384.8,6066.[phone]
SO - 000559,In-Store,2018-07-23,2018-08-25,33,12,25,65,34,7,3845.8,1845.984,26920.[phone],10571.54475
